"x" "y" "layer"
"4086" -119.242865691839 34.2 166.6
"4212" -119.242865691839 34.2 77.1
"4213" -119.210407310611 34.2 77.4
"4339" -119.210407310611 34.1 79.2
"4340" -119.177948929382 34.1 79.2
"4467" -119.145490548153 34.1 61
"4468" -119.113032166925 34.1 72.6
"4469" -119.080573785696 34.1 76.8
"4595" -119.080573785696 34.1 80.7
"4596" -119.048115404467 34.1 76.9
"4597" -119.015657023239 34.1 152.3
"4598" -118.98319864201 34.1 39.6
"4696" -119.892033316413 34.1 205
"4724" -118.98319864201 34.1 136.9
"4725" -118.950740260781 34.1 134.3
"4726" -118.918281879553 34.1 123.5
"4736" -118.593698067266 34.1 111.1
"4737" -118.561239686037 34.1 108.7
"4822" -119.892033316413 34 87.6
"4823" -119.859574935184 34 83.4
"4836" -119.437615979212 34 97.1
"4837" -119.405157597983 34 125
"4838" -119.372699216754 34 107.1
"4861" -118.626156448495 34 44.6
"4862" -118.593698067266 34 44.6
"4863" -118.561239686037 34 111.3
"4864" -118.528781304808 34 46.9
"4938" -120.2166171287 34 41.9
"4948" -119.892033316413 34 43.2
"4949" -119.859574935184 34 87.2
"4954" -119.697283029041 34 226.4
"4955" -119.664824647812 34 67
"4956" -119.632366266584 34 78
"4957" -119.599907885355 34 148.8
"4958" -119.567449504126 34 172.3
"4962" -119.437615979212 34 108.1
"4963" -119.405157597983 34 79.1
"4964" -119.372699216754 34 118.9
"4981" -118.820906735867 34 145.5
"4991" -118.49632292358 34 44
"4992" -118.463864542351 34 44
"5064" -120.2166171287 34 41.9
"5071" -119.989408460099 34 289.9
"5074" -119.892033316413 34 99
"5075" -119.859574935184 34 80.5
"5076" -119.827116553956 34 314
"5077" -119.794658172727 34 312.2
"5078" -119.762199791498 34 71.1
"5079" -119.72974141027 34 80.8
"5080" -119.697283029041 34 54.5
"5081" -119.664824647812 34 58.2
"5118" -118.463864542351 34 126.3
"5119" -118.431406161122 34 129.5
"5190" -120.2166171287 33.9 42.5
"5191" -120.184158747471 33.9 42.3
"5197" -119.989408460099 33.9 42
"5198" -119.956950078871 33.9 42
"5202" -119.827116553956 33.9 45.8
"5244" -118.463864542351 33.9 133.2
"5245" -118.431406161122 33.9 108.3
"5317" -120.184158747471 33.9 44.5
"5318" -120.151700366243 33.9 43.3
"5319" -120.119241985014 33.9 44.8
"5320" -120.086783603785 33.9 43.7
"5321" -120.054325222557 33.9 42.2
"5371" -118.431406161122 33.9 132.9
"5372" -118.398947779894 33.9 131.8
"5445" -120.119241985014 33.9 44.6
"5497" -118.431406161122 33.9 129.9
"5498" -118.398947779894 33.9 120.1
"5624" -118.398947779894 33.9 44.6
"5750" -118.398947779894 33.8 42.5
"5876" -118.398947779894 33.8 42.4
"6001" -118.431406161122 33.8 44.3
"6002" -118.398947779894 33.8 43.9
"6127" -118.431406161122 33.8 47.1
"6128" -118.398947779894 33.8 45.4
"6129" -118.366489398665 33.8 45.1
"6132" -118.269114254979 33.8 47.6
"6133" -118.23665587375 33.8 46.7
"6134" -118.204197492522 33.8 46.7
"6136" -118.139280730064 33.8 47.5
"6137" -118.106822348836 33.8 46.9
"6254" -118.398947779894 33.7 45.7
"6255" -118.366489398665 33.7 46.5
"6256" -118.334031017436 33.7 46.3
"6257" -118.301572636208 33.7 46.7
"6258" -118.269114254979 33.7 47.2
"6260" -118.204197492522 33.7 47.6
"6263" -118.106822348836 33.7 47.4
"6264" -118.074363967607 33.7 47
"6383" -118.301572636208 33.7 46.7
"6518" -118.00944720515 33.7 51.2
"6644" -118.00944720515 33.6 52.5
"6645" -117.976988823921 33.6 51.8
"6646" -117.944530442692 33.6 323.2
"6771" -117.976988823921 33.6 51.8
"6772" -117.944530442692 33.6 131
"6773" -117.912072061464 33.6 282.8
"6899" -117.912072061464 33.6 146.7
"6900" -117.879613680235 33.6 131.9
"6901" -117.847155299006 33.6 129.3
"7027" -117.847155299006 33.6 159.7
"7028" -117.814696917777 33.6 115.6
"7154" -117.814696917777 33.5 141.1
"7155" -117.782238536549 33.5 57.4
"7156" -117.74978015532 33.5 212.9
"7281" -117.782238536549 33.5 182.6
"7282" -117.74978015532 33.5 53.7
"7408" -117.74978015532 33.5 80.2
"7409" -117.717321774091 33.5 71.7
"7508" -118.593698067266 33.5 88.2
"7509" -118.561239686037 33.5 88.7
"7535" -117.717321774091 33.5 82.8
"7537" -117.652405011634 33.5 196
"7635" -118.561239686037 33.4 202
"7636" -118.528781304808 33.4 62.6
"7637" -118.49632292358 33.4 57.5
"7639" -118.431406161122 33.4 75.4
"7640" -118.398947779894 33.4 101.6
"7663" -117.652405011634 33.4 173.5
"7664" -117.619946630405 33.4 133.9
"7763" -118.49632292358 33.4 62.3
"7764" -118.463864542351 33.4 62
"7766" -118.398947779894 33.4 73.5
"7767" -118.366489398665 33.4 78.3
"7790" -117.619946630405 33.4 160.4
"7791" -117.587488249177 33.4 175.8
"7889" -118.49632292358 33.4 62.6
"7890" -118.463864542351 33.4 69.7
"7917" -117.587488249177 33.4 180.8
"7918" -117.555029867948 33.4 81.3
"8015" -118.49632292358 33.3 39.7
"8016" -118.463864542351 33.3 116.8
"8020" -118.334031017436 33.3 212.5
"8021" -118.301572636208 33.3 156.3
"8044" -117.555029867948 33.3 179.5
"8045" -117.522571486719 33.3 127.2
"8142" -118.463864542351 33.3 148.4
"8143" -118.431406161122 33.3 226.4
"8146" -118.334031017436 33.3 96.5
"8147" -118.301572636208 33.3 118.3
"8172" -117.490113105491 33.3 104.1
"8298" -117.490113105491 33.3 146.6
"8299" -117.457654724262 33.3 106.1
"8425" -117.457654724262 33.3 92.6
"8426" -117.425196343033 33.3 109.6
"8552" -117.425196343033 33.2 64.1
"8678" -117.425196343033 33.2 125.8
"8679" -117.392737961805 33.2 98.5
"8805" -117.392737961805 33.2 115
"8806" -117.360279580576 33.2 57.6
"8932" -117.360279580576 33.2 113.6
"9059" -117.327821199347 33.1 117.6
"9185" -117.327821199347 33.1 101.1
"9311" -117.327821199347 33.1 71.6
"9312" -117.295362818119 33.1 114
"9438" -117.295362818119 33.1 117.3
"9564" -117.295362818119 33 103.8
"9690" -117.295362818119 33 62.7
"9691" -117.26290443689 33 104.1
"9817" -117.26290443689 33 109.6
"9943" -117.26290443689 32.9 99.2
"10069" -117.26290443689 32.9 83
"10195" -117.26290443689 32.9 62.5
"10196" -117.230446055661 32.9 91.9
"10321" -117.26290443689 32.9 60.8
"10322" -117.230446055661 32.9 57.6
"10446" -117.295362818119 32.8 82.8
"10447" -117.26290443689 32.8 80.5
"10573" -117.26290443689 32.8 78
"10699" -117.26290443689 32.8 60.4
"10700" -117.230446055661 32.8 90.3
"10825" -117.26290443689 32.8 71.9
"10826" -117.230446055661 32.8 63.5
"10951" -117.26290443689 32.7 84
"11077" -117.26290443689 32.7 74
"11078" -117.230446055661 32.7 89.6
"11203" -117.26290443689 32.7 64.5
"11204" -117.230446055661 32.7 89.6
"11206" -117.165529293204 32.7 58.6
"11332" -117.165529293204 32.6 83.9
"11333" -117.133070911975 32.6 86.2
"11459" -117.133070911975 32.6 88
"11460" -117.100612530746 32.6 89.6
"11585" -117.133070911975 32.6 86.6
"11711" -117.133070911975 32.6 87.9
"11837" -117.133070911975 32.5 89.1
"11838" -117.100612530746 32.5 89.6
"11963" -117.133070911975 32.5 89.6
"12090" -117.100612530746 32.5 89.1
"12210" -117.295362818119 32.5 81.4
"12216" -117.100612530746 32.5 89.6
"12337" -117.26290443689 32.4 78.9
"12338" -117.230446055661 32.4 82.9
"12463" -117.26290443689 32.4 83.3
"12464" -117.230446055661 32.4 81
"12468" -117.100612530746 32.4 75.1
"12595" -117.068154149518 32.4 73.3
"12721" -117.068154149518 32.3 81.2
"12848" -117.035695768289 32.3 71.1
"12974" -117.035695768289 32.3 84.3
"13356" -116.905862243374 32.2 82.9
