"x" "y" "layer"
"4347" -120.851132698717 35.3 216.7
"4481" -120.883950847751 35.3 131.8
"4616" -120.883950847751 35.3 156.2
"4751" -120.883950847751 35.2 158.5
"4752" -120.851132698717 35.2 286.9
"4887" -120.851132698717 35.2 178.1
"4888" -120.818314549683 35.2 194.3
"5023" -120.818314549683 35.2 166.7
"5024" -120.785496400649 35.2 149.9
"5025" -120.752678251615 35.2 83.7
"5026" -120.719860102581 35.2 62
"5027" -120.687041953547 35.2 263.9
"5160" -120.752678251615 35.2 183.6
"5162" -120.687041953547 35.2 241
"5163" -120.654223804513 35.2 173.5
"5164" -120.621405655479 35.2 139.8
"5298" -120.654223804513 35.1 225.1
"5299" -120.621405655479 35.1 97.9
"5434" -120.621405655479 35.1 83.2
"5569" -120.621405655479 35.1 121.9
"5704" -120.621405655479 35 91.2
"5838" -120.654223804513 35 114.5
"5839" -120.621405655479 35 61.6
"5973" -120.654223804513 35 91.4
"6108" -120.654223804513 35 120.2
"6243" -120.654223804513 34.9 114.9
"6377" -120.687041953547 34.9 118.5
"6378" -120.654223804513 34.9 88.9
"6513" -120.654223804513 34.9 62.5
"6514" -120.621405655479 34.9 87.9
"6649" -120.621405655479 34.9 108.8
"6784" -120.621405655479 34.8 77.8
"6919" -120.621405655479 34.8 89.2
"7053" -120.654223804513 34.8 64.1
"7054" -120.621405655479 34.8 66
"7188" -120.654223804513 34.7 95.3
"7189" -120.621405655479 34.7 71.4
"7324" -120.621405655479 34.7 163.6
"7325" -120.588587506444 34.7 54.3
"7459" -120.621405655479 34.7 57
"7460" -120.588587506444 34.7 77.9
"7594" -120.621405655479 34.7 66.3
"7729" -120.621405655479 34.6 84.6
"7863" -120.654223804513 34.6 141.2
"7864" -120.621405655479 34.6 216.7
"7998" -120.654223804513 34.6 111.6
"7999" -120.621405655479 34.6 138.4
"8133" -120.654223804513 34.6 235.9
"8134" -120.621405655479 34.6 100.5
"8135" -120.588587506444 34.6 91.7
"8136" -120.55576935741 34.6 162.9
"8137" -120.522951208376 34.6 95.8
"8271" -120.55576935741 34.5 83.4
"8272" -120.522951208376 34.5 179.2
"8273" -120.490133059342 34.5 40.6
"8408" -120.490133059342 34.5 60.7
"8543" -120.490133059342 34.5 240.4
"8547" -120.358860463206 34.5 462
"8548" -120.326042314172 34.5 505.1
"8549" -120.293224165137 34.5 557.6
"8550" -120.260406016103 34.5 530
"8552" -120.194769718035 34.5 530
"8553" -120.161951569001 34.5 482.3
"8554" -120.129133419967 34.5 557.6
"8555" -120.096315270933 34.5 530
"8556" -120.063497121899 34.5 505.1
"8679" -120.457314910308 34.4 80.9
"8680" -120.424496761274 34.4 81.6
"8691" -120.063497121899 34.4 557.6
"8832" -119.866588227694 34.4 530
"8833" -119.83377007866 34.4 61.5
"8834" -119.800951929626 34.4 78.4
"8837" -119.702497482524 34.4 296.9
"8838" -119.66967933349 34.4 281.3
"8839" -119.636861184455 34.4 133.3
"8840" -119.604043035421 34.4 160.8
"8841" -119.571224886387 34.4 52.8
"8842" -119.538406737353 34.4 248.4
"8971" -119.735315631558 34.4 409.3
"8972" -119.702497482524 34.4 314.1
"8977" -119.538406737353 34.4 58.9
"8978" -119.505588588319 34.4 70.3
"8979" -119.472770439285 34.4 123.6
"9114" -119.472770439285 34.4 46.8
"10570" -120.424496761274 34.1 80.1
"10571" -120.39167861224 34.1 83.4
"10572" -120.358860463206 34.1 79.3
"10573" -120.326042314172 34.1 57
"10586" -119.899406376728 34.1 518.7
"10704" -120.457314910308 34 78.6
"10705" -120.424496761274 34 71.3
"10706" -120.39167861224 34 78.3
"10707" -120.358860463206 34 80
"10708" -120.326042314172 34 78.8
"10721" -119.899406376728 34 319.7
"10722" -119.866588227694 34 159.1
"10758" -118.685134862466 34 56.7
"10759" -118.652316713432 34 104
"10760" -118.619498564398 34 205
"10761" -118.586680415364 34 98.5
"10762" -118.55386226633 34 113.7
"10763" -118.521044117296 34 183
"10840" -120.424496761274 34 65.2
"10841" -120.39167861224 34 64.9
"10842" -120.358860463206 34 65.2
"10843" -120.326042314172 34 64.9
"10844" -120.293224165137 34 88.9
"10846" -120.227587867069 34 81.1
"10847" -120.194769718035 34 81.5
"10898" -118.521044117296 34 169
"10899" -118.488225968262 34 214.3
"10980" -120.260406016103 34 85.3
"10981" -120.227587867069 34 64.9
"10992" -119.866588227694 34 91.1
"10996" -119.735315631558 34 109.1
"10999" -119.636861184455 34 130.7
"11000" -119.604043035421 34 41
"11034" -118.488225968262 34 151.3
"11035" -118.455407819228 34 87.3
"11117" -120.194769718035 34 65.2
"11123" -119.997860823831 34 120.7
"11124" -119.965042674796 34 447.3
"11127" -119.866588227694 34 121.8
"11128" -119.83377007866 34 69.4
"11129" -119.800951929626 34 232.2
"11130" -119.768133780592 34 83
"11131" -119.735315631558 34 65.6
"11132" -119.702497482524 34 176.6
"11170" -118.455407819228 34 77.9
"11252" -120.194769718035 33.9 82.2
"11253" -120.161951569001 33.9 66.2
"11257" -120.030678972865 33.9 378.3
"11258" -119.997860823831 33.9 482.3
"11263" -119.83377007866 33.9 204.2
"11305" -118.455407819228 33.9 84
"11306" -118.422589670194 33.9 202.8
"11391" -120.063497121899 33.9 102.5
"11441" -118.422589670194 33.9 180.8
"11576" -118.422589670194 33.9 162.6
"11577" -118.389771521159 33.9 227.6
"11712" -118.389771521159 33.9 164.1
"11847" -118.389771521159 33.8 67.5
"12116" -118.422589670194 33.8 125.1
"12122" -118.225680775989 33.8 116.4
"12123" -118.192862626955 33.8 61.2
"12124" -118.160044477921 33.8 134.9
"12125" -118.127226328887 33.8 294
"12251" -118.422589670194 33.7 145
"12252" -118.389771521159 33.7 74.3
"12253" -118.356953372125 33.7 74.9
"12254" -118.324135223091 33.7 60.2
"12256" -118.258498925023 33.7 133.7
"12257" -118.225680775989 33.7 127.6
"12258" -118.192862626955 33.7 157.8
"12259" -118.160044477921 33.7 101.3
"12260" -118.127226328887 33.7 112.5
"12261" -118.094408179853 33.7 122.7
"12388" -118.356953372125 33.7 236.8
"12389" -118.324135223091 33.7 95.8
"12390" -118.291317074057 33.7 72.7
"12391" -118.258498925023 33.7 118.1
"12396" -118.094408179853 33.7 139.7
"12397" -118.061590030818 33.7 107.6
"12532" -118.061590030818 33.7 175.3
"12533" -118.028771881784 33.7 104.5
"12668" -118.028771881784 33.7 79.4
"12669" -117.99595373275 33.7 94.6
"12804" -117.99595373275 33.6 112.1
"12805" -117.963135583716 33.6 73.2
"12806" -117.930317434682 33.6 230.3
"12941" -117.930317434682 33.6 108.2
"12942" -117.897499285648 33.6 171.8
"13077" -117.897499285648 33.6 180.5
"13078" -117.864681136614 33.6 145
"13079" -117.83186298758 33.6 47.6
"13214" -117.83186298758 33.6 47.5
"13351" -117.766226689512 33.5 47.6
"13487" -117.733408540477 33.5 47.6
"13595" -118.619498564398 33.5 128.4
"13596" -118.586680415364 33.5 96.8
"13622" -117.733408540477 33.5 46.9
"13731" -118.586680415364 33.4 296.5
"13732" -118.55386226633 33.4 80
"13733" -118.521044117296 33.4 104.7
"13734" -118.488225968262 33.4 137.5
"13868" -118.521044117296 33.4 156.5
"13869" -118.488225968262 33.4 70.2
"13872" -118.389771521159 33.4 43.3
"13873" -118.356953372125 33.4 44.6
"13895" -117.634954093375 33.4 46.8
"13896" -117.602135944341 33.4 46.5
"14004" -118.488225968262 33.4 77.9
"14005" -118.455407819228 33.4 241.3
"14007" -118.389771521159 33.4 43.7
"14008" -118.356953372125 33.4 44.8
"14031" -117.602135944341 33.4 44.8
"14139" -118.488225968262 33.4 124.4
"14143" -118.356953372125 33.4 60.4
"14144" -118.324135223091 33.4 74.4
"14167" -117.569317795307 33.4 45.8
"14168" -117.536499646273 33.4 46
"14274" -118.488225968262 33.3 137.9
"14275" -118.455407819228 33.3 175.7
"14279" -118.324135223091 33.3 79.3
"14303" -117.536499646273 33.3 45.7
"14304" -117.503681497239 33.3 45
"14410" -118.455407819228 33.3 165
"14411" -118.422589670194 33.3 169
"14412" -118.389771521159 33.3 148.4
"14414" -118.324135223091 33.3 133.9
"14415" -118.291317074057 33.3 143.8
"14439" -117.503681497239 33.3 45.7
"14576" -117.43804519917 33.3 40.6
"14711" -117.43804519917 33.3 40.6
"14982" -117.405227050136 33.2 41
"15118" -117.372408901102 33.2 40.6
"15254" -117.339590752068 33.2 43.1
"15389" -117.339590752068 33.1 41.3
"15525" -117.306772603034 33.1 42.9
"15660" -117.306772603034 33.1 39.7
