"x" "y" "layer"
"10258" -117.30458206453 33.1 76.8
"10395" -117.30458206453 33.1 68.7
"10532" -117.30458206453 33 71.7
"10669" -117.30458206453 33 50.3
"10670" -117.272167205628 33 53
"10807" -117.272167205628 33 44.5
"10944" -117.272167205628 33 50
"11081" -117.272167205628 32.9 44.6
"11218" -117.272167205628 32.9 49.5
"11356" -117.239752346726 32.9 51.5
"11492" -117.272167205628 32.9 46.8
"11493" -117.239752346726 32.9 49.6
"12041" -117.239752346726 32.7 48.9
"12178" -117.239752346726 32.7 43
"12315" -117.239752346726 32.7 46.4
"12729" -117.142507770021 32.6 42
"12866" -117.142507770021 32.6 48.2
"13003" -117.142507770021 32.6 48.1
"13141" -117.110092911119 32.5 48.9
"13278" -117.110092911119 32.5 44.6
"13415" -117.110092911119 32.5 48
"13546" -117.30458206453 32.4 68.6
"13552" -117.110092911119 32.4 45.2
"13684" -117.272167205628 32.4 43
"13685" -117.239752346726 32.4 64.9
"13689" -117.110092911119 32.4 44
"13822" -117.239752346726 32.4 47
"14239" -117.045263193315 32.3 46
"14376" -117.045263193315 32.3 45.7
"14377" -117.012848334413 32.3 45.6
"14514" -117.012848334413 32.3 46.1
"14515" -116.980433475512 32.3 45.5
"14516" -116.94801861661 32.3 45.4
"14653" -116.94801861661 32.2 45.8
"14654" -116.915603757708 32.2 45
"14791" -116.915603757708 32.2 45.5
"14928" -116.915603757708 32.2 44.7
"14929" -116.883188898806 32.2 45.6
"15066" -116.883188898806 32.1 45.6
"15203" -116.883188898806 32.1 45.5
"15477" -116.883188898806 32.1 45.8
"16029" -116.753529463199 32 44.6
"16166" -116.753529463199 31.9 44.6
