"x" "y" "layer"
"3944" -120.682333798176 34.9 113.4
"3945" -120.649760948531 34.9 87.2
"4084" -120.682333798176 34.9 245.5
"4085" -120.649760948531 34.9 192.8
"4086" -120.617188098887 34.9 438.8
"4226" -120.617188098887 34.9 79.2
"4366" -120.617188098887 34.8 93.3
"4506" -120.617188098887 34.8 125
"4645" -120.649760948531 34.8 49
"4646" -120.617188098887 34.8 214.8
"4785" -120.649760948531 34.8 167.2
"4786" -120.617188098887 34.8 119.9
"4926" -120.617188098887 34.7 107.7
"5066" -120.617188098887 34.7 101.7
"5067" -120.584615249242 34.7 104.4
"5206" -120.617188098887 34.7 80.1
"5346" -120.617188098887 34.6 81
"5486" -120.617188098887 34.6 106.7
"5625" -120.649760948531 34.6 286.8
"5766" -120.617188098887 34.6 449.1
"5767" -120.584615249242 34.6 280.1
"5768" -120.552042399598 34.6 148.9
"5908" -120.552042399598 34.5 219.7
"5909" -120.519469549954 34.5 132.2
"6049" -120.519469549954 34.5 122.4
"6050" -120.486896700309 34.5 238
"6190" -120.486896700309 34.5 140
"6196" -120.291459602443 34.5 74.8
"6197" -120.258886752798 34.5 75.9
"6198" -120.226313903154 34.5 53.9
"6199" -120.193741053509 34.5 55
"6200" -120.161168203865 34.5 60.7
"6201" -120.12859535422 34.5 44.5
"6202" -120.096022504576 34.5 47.5
"6330" -120.486896700309 34.5 116.4
"6331" -120.454323850665 34.5 79.3
"6332" -120.42175100102 34.5 68.2
"6333" -120.389178151376 34.5 86.9
"6334" -120.356605301731 34.5 55.9
"6335" -120.324032452087 34.5 103
"6336" -120.291459602443 34.5 86.6
"6337" -120.258886752798 34.5 90.1
"6342" -120.096022504576 34.5 48.8
"6343" -120.063449654931 34.5 51.8
"6346" -119.965731105998 34.5 39.5
"6486" -119.965731105998 34.4 39.5
"6487" -119.933158256354 34.4 39.6
"6495" -119.672575459198 34.4 156.6
"6497" -119.607429759909 34.4 71.1
"6498" -119.574856910265 34.4 156.9
"6499" -119.542284060621 34.4 353.2
"6638" -119.574856910265 34.4 381.4
"6639" -119.542284060621 34.4 71.7
"6640" -119.509711210976 34.4 97.4
"6641" -119.477138361332 34.4 84.1
"6780" -119.509711210976 34.4 97.1
"6781" -119.477138361332 34.4 66.3
"6782" -119.444565511687 34.4 76.3
"6922" -119.444565511687 34.3 104.7
"6923" -119.411992662043 34.3 98.8
"7063" -119.411992662043 34.3 76.5
"7064" -119.379419812398 34.3 76.8
"7065" -119.346846962754 34.3 76.1
"7205" -119.346846962754 34.3 69.3
"7488" -119.249128413821 34.2 39.7
"7628" -119.249128413821 34.2 40.1
"7768" -119.249128413821 34.2 40.1
"7769" -119.216555564176 34.2 39.7
"7909" -119.216555564176 34.2 40.1
"8050" -119.183982714532 34.1 40.1
"8051" -119.151409864887 34.1 40.1
"8191" -119.151409864887 34.1 40
"8192" -119.118837015243 34.1 39.6
"8307" -119.933158256354 34.1 303.8
"8447" -119.933158256354 34 297.2
"8448" -119.900585406709 34 230
"8449" -119.868012557065 34 156.7
"8478" -118.923399917376 34 48.3
"8479" -118.890827067732 34 48.2
"8480" -118.858254218087 34 210.6
"8486" -118.662817120221 34 163.3
"8487" -118.630244270576 34 332.1
"8588" -119.900585406709 34 78.9
"8589" -119.868012557065 34 59.5
"8620" -118.858254218087 34 354.1
"8621" -118.825681368443 34 292.8
"8623" -118.760535669154 34 322.6
"8624" -118.72796281951 34 313.6
"8625" -118.695389969865 34 322.6
"8631" -118.499952871999 34 258
"8724" -120.030876805287 34 216.7
"8725" -119.998303955643 34 214.4
"8728" -119.900585406709 34 148
"8729" -119.868012557065 34 93.6
"8735" -119.672575459198 34 57.9
"8736" -119.640002609554 34 54.8
"8737" -119.607429759909 34 58.6
"8761" -118.825681368443 34 48.3
"8762" -118.793108518798 34 366.3
"8771" -118.499952871999 34 269.9
"8772" -118.467380022354 34 150.5
"8865" -119.998303955643 34 360.7
"8866" -119.965731105998 34 436.7
"8869" -119.868012557065 34 105.8
"8870" -119.83543970742 34 67.9
"8871" -119.802866857776 34 75.2
"8872" -119.770294008132 34 81.8
"8873" -119.737721158487 34 71.4
"8874" -119.705148308843 34 149.1
"8875" -119.672575459198 34 46
"8912" -118.467380022354 34 292.7
"8913" -118.43480717271 34 45.8
"9004" -120.030876805287 33.9 183.1
"9005" -119.998303955643 33.9 244.6
"9006" -119.965731105998 33.9 173.2
"9010" -119.83543970742 33.9 181.8
"9053" -118.43480717271 33.9 285.7
"9140" -120.161168203865 33.9 424.1
"9141" -120.12859535422 33.9 173.6
"9142" -120.096022504576 33.9 381
"9143" -120.063449654931 33.9 288.8
"9144" -120.030876805287 33.9 187.3
"9193" -118.43480717271 33.9 268.3
"9194" -118.402234323065 33.9 48.5
"9281" -120.12859535422 33.9 335.6
"9333" -118.43480717271 33.9 350.7
"9334" -118.402234323065 33.9 347.8
"9474" -118.402234323065 33.9 278.5
"9614" -118.402234323065 33.8 354.6
"9893" -118.43480717271 33.8 314.5
"10033" -118.43480717271 33.8 366.3
"10034" -118.402234323065 33.8 314.5
"10035" -118.369661473421 33.8 366.3
"10043" -118.109078676265 33.8 366.3
"10176" -118.337088623776 33.7 333.3
"10177" -118.304515774132 33.7 333.3
"10184" -118.076505826621 33.7 210.6
"10324" -118.076505826621 33.7 128.4
"10325" -118.043932976976 33.7 164.8
"10465" -118.043932976976 33.7 126.1
"10466" -118.011360127332 33.7 109.7
"10606" -118.011360127332 33.6 122.9
"10607" -117.978787277688 33.6 167.7
"10608" -117.946214428043 33.6 244.2
"10748" -117.946214428043 33.6 164.5
"10749" -117.913641578399 33.6 146.8
"10889" -117.913641578399 33.6 259.4
"10890" -117.881068728754 33.6 228.1
"10891" -117.84849587911 33.6 207
"11031" -117.84849587911 33.6 158.6
"11032" -117.815923029465 33.6 197.6
"11172" -117.815923029465 33.5 163.8
"11173" -117.783350179821 33.5 130.2
"11428" -118.597671420932 33.5 60.9
"11455" -117.718204480532 33.5 163
"11568" -118.597671420932 33.5 59.3
"11569" -118.565098571287 33.5 90.5
"11595" -117.718204480532 33.5 151.2
"11596" -117.685631630888 33.5 144.4
"11597" -117.653058781243 33.5 126.8
"11709" -118.565098571287 33.4 89.5
"11710" -118.532525721643 33.4 96.7
"11711" -118.499952871999 33.4 89.2
"11712" -118.467380022354 33.4 134.1
"11713" -118.43480717271 33.4 54.6
"11714" -118.402234323065 33.4 69.3
"11737" -117.653058781243 33.4 101.8
"11738" -117.620485931599 33.4 181.8
"11851" -118.499952871999 33.4 62.9
"11852" -118.467380022354 33.4 83.7
"11854" -118.402234323065 33.4 73.6
"11855" -118.369661473421 33.4 90.7
"11991" -118.499952871999 33.4 222.2
"11992" -118.467380022354 33.4 73.9
"11996" -118.337088623776 33.4 63.6
"12136" -118.337088623776 33.3 119.6
"12137" -118.304515774132 33.3 113.1
"12277" -118.304515774132 33.3 58.6
"12302" -117.490194533021 33.3 110.9
"12416" -118.337088623776 33.3 141
"12417" -118.304515774132 33.3 135.6
"12442" -117.490194533021 33.3 41.5
"12443" -117.457621683377 33.3 41.4
"12865" -117.392475984088 33.2 93.4
"13005" -117.392475984088 33.2 96.5
"13006" -117.359903134443 33.2 90
"13146" -117.359903134443 33.2 68.4
"13287" -117.327330284799 33.1 75.8
"13427" -117.327330284799 33.1 85
"13567" -117.327330284799 33.1 92.3
"13568" -117.294757435154 33.1 86.9
"13708" -117.294757435154 33 75
"13848" -117.294757435154 33 76
"13988" -117.294757435154 33 98.4
"13989" -117.26218458551 33 76.3
"14129" -117.26218458551 33 52
"14269" -117.26218458551 32.9 91.5
"14409" -117.26218458551 32.9 86.1
"14549" -117.26218458551 32.9 72.1
"14688" -117.294757435154 32.9 44.6
"14689" -117.26218458551 32.9 50.4
"14828" -117.294757435154 32.8 75.6
"14829" -117.26218458551 32.8 53.5
"14969" -117.26218458551 32.8 77.4
"15109" -117.26218458551 32.8 75
"15110" -117.229611735866 32.8 39.7
"15249" -117.26218458551 32.8 72.4
"15250" -117.229611735866 32.8 53.2
"15389" -117.26218458551 32.7 72.1
"15529" -117.26218458551 32.7 73.9
"15669" -117.26218458551 32.7 75.3
"15670" -117.229611735866 32.7 53.2
"16093" -117.131893186932 32.6 51.6
"16233" -117.131893186932 32.6 51.7
"16373" -117.131893186932 32.5 51.7
"16513" -117.131893186932 32.5 51.6
"16653" -117.131893186932 32.5 51
"16788" -117.294757435154 32.5 46.9
"16794" -117.099320337288 32.5 44.1
"16928" -117.294757435154 32.4 46.3
"16929" -117.26218458551 32.4 46.1
"17074" -117.099320337288 32.4 45.1
"17215" -117.066747487643 32.4 45
"17355" -117.066747487643 32.3 49.3
"17495" -117.066747487643 32.3 49.6
"17496" -117.034174637999 32.3 49.1
"17636" -117.034174637999 32.3 49.2
"17776" -117.034174637999 32.3 44.6
"17777" -117.001601788355 32.3 45.1
"17778" -116.96902893871 32.3 45.1
"17918" -116.96902893871 32.2 44.1
"17919" -116.936456089066 32.2 44.3
"18059" -116.936456089066 32.2 44.6
"18060" -116.903883239421 32.2 44.6
