"x" "y" "layer"
"4347" -120.851132698717 35.3 216.7
"4481" -120.883950847751 35.3 136.9
"4616" -120.883950847751 35.3 163.4
"4751" -120.883950847751 35.2 171.6
"4752" -120.851132698717 35.2 99
"4887" -120.851132698717 35.2 129.5
"4888" -120.818314549683 35.2 203.7
"5023" -120.818314549683 35.2 173.8
"5024" -120.785496400649 35.2 163.4
"5025" -120.752678251615 35.2 115.5
"5026" -120.719860102581 35.2 82.7
"5027" -120.687041953547 35.2 270
"5160" -120.752678251615 35.2 196.9
"5162" -120.687041953547 35.2 269.3
"5163" -120.654223804513 35.2 194.3
"5164" -120.621405655479 35.2 139.8
"5298" -120.654223804513 35.1 261.3
"5299" -120.621405655479 35.1 109.3
"5434" -120.621405655479 35.1 66.7
"5569" -120.621405655479 35.1 114.7
"5704" -120.621405655479 35 105.5
"5838" -120.654223804513 35 132.1
"5839" -120.621405655479 35 74.6
"5973" -120.654223804513 35 97.2
"6108" -120.654223804513 35 126.6
"6243" -120.654223804513 34.9 125.2
"6377" -120.687041953547 34.9 198.1
"6378" -120.654223804513 34.9 74.5
"6513" -120.654223804513 34.9 75.6
"6514" -120.621405655479 34.9 74.2
"6649" -120.621405655479 34.9 90.2
"6650" -120.588587506444 34.9 139.8
"6784" -120.621405655479 34.8 69.1
"6919" -120.621405655479 34.8 76.7
"7053" -120.654223804513 34.8 62.6
"7054" -120.621405655479 34.8 70.5
"7188" -120.654223804513 34.7 91.1
"7189" -120.621405655479 34.7 67
"7324" -120.621405655479 34.7 100
"7325" -120.588587506444 34.7 65
"7459" -120.621405655479 34.7 50.6
"7460" -120.588587506444 34.7 92.9
"7594" -120.621405655479 34.7 66.5
"7729" -120.621405655479 34.6 67.1
"7863" -120.654223804513 34.6 115.8
"7864" -120.621405655479 34.6 230.8
"7998" -120.654223804513 34.6 145.2
"8133" -120.654223804513 34.6 257.3
"8134" -120.621405655479 34.6 77.6
"8135" -120.588587506444 34.6 84.5
"8136" -120.55576935741 34.6 214.1
"8137" -120.522951208376 34.6 95.8
"8271" -120.55576935741 34.5 192.9
"8272" -120.522951208376 34.5 209.8
"8408" -120.490133059342 34.5 44.6
"8543" -120.490133059342 34.5 240.4
"8547" -120.358860463206 34.5 588.2
"8548" -120.326042314172 34.5 588.2
"8549" -120.293224165137 34.5 661.8
"8550" -120.260406016103 34.5 622.8
"8552" -120.194769718035 34.5 622.8
"8553" -120.161951569001 34.5 557.3
"8554" -120.129133419967 34.5 661.8
"8555" -120.096315270933 34.5 661.8
"8556" -120.063497121899 34.5 557.3
"8557" -120.030678972865 34.5 661.8
"8678" -120.490133059342 34.4 246.8
"8679" -120.457314910308 34.4 66.8
"8680" -120.424496761274 34.4 89.5
"8682" -120.358860463206 34.4 661.8
"8832" -119.866588227694 34.4 661.8
"8833" -119.83377007866 34.4 60.1
"8834" -119.800951929626 34.4 89.7
"8835" -119.768133780592 34.4 129.5
"8836" -119.735315631558 34.4 133.2
"8837" -119.702497482524 34.4 332.1
"8838" -119.66967933349 34.4 267.5
"8839" -119.636861184455 34.4 274.3
"8840" -119.604043035421 34.4 123.1
"8841" -119.571224886387 34.4 59.7
"8842" -119.538406737353 34.4 260.9
"8971" -119.735315631558 34.4 504.2
"8972" -119.702497482524 34.4 393
"8977" -119.538406737353 34.4 57.9
"8978" -119.505588588319 34.4 82.5
"8979" -119.472770439285 34.4 117.7
"9114" -119.472770439285 34.4 46.7
"9115" -119.439952290251 34.4 50.4
"10570" -120.424496761274 34.1 80.1
"10571" -120.39167861224 34.1 83.4
"10572" -120.358860463206 34.1 79.5
"10573" -120.326042314172 34.1 57
"10586" -119.899406376728 34.1 607.3
"10704" -120.457314910308 34 79.4
"10705" -120.424496761274 34 72.7
"10706" -120.39167861224 34 79
"10707" -120.358860463206 34 80
"10708" -120.326042314172 34 78.8
"10721" -119.899406376728 34 378
"10722" -119.866588227694 34 170.7
"10758" -118.685134862466 34 57.6
"10759" -118.652316713432 34 103.8
"10760" -118.619498564398 34 204.6
"10761" -118.586680415364 34 98.5
"10762" -118.55386226633 34 109.1
"10763" -118.521044117296 34 170.5
"10841" -120.39167861224 34 65.2
"10844" -120.293224165137 34 89.2
"10846" -120.227587867069 34 81.6
"10847" -120.194769718035 34 81.5
"10856" -119.899406376728 34 183.1
"10857" -119.866588227694 34 173.1
"10898" -118.521044117296 34 167
"10899" -118.488225968262 34 215.3
"10980" -120.260406016103 34 85.3
"10981" -120.227587867069 34 65.2
"10992" -119.866588227694 34 97
"10999" -119.636861184455 34 39.7
"11000" -119.604043035421 34 41.5
"11034" -118.488225968262 34 157.8
"11035" -118.455407819228 34 91.2
"11117" -120.194769718035 34 65.2
"11124" -119.965042674796 34 461.3
"11127" -119.866588227694 34 167.9
"11128" -119.83377007866 34 65.9
"11129" -119.800951929626 34 186.5
"11130" -119.768133780592 34 80
"11131" -119.735315631558 34 74.2
"11132" -119.702497482524 34 174.7
"11170" -118.455407819228 34 79.9
"11252" -120.194769718035 33.9 82.2
"11253" -120.161951569001 33.9 66.2
"11257" -120.030678972865 33.9 453.2
"11258" -119.997860823831 33.9 529.4
"11263" -119.83377007866 33.9 204.2
"11305" -118.455407819228 33.9 84
"11306" -118.422589670194 33.9 202.8
"11391" -120.063497121899 33.9 102.5
"11441" -118.422589670194 33.9 184.7
"11576" -118.422589670194 33.9 172.9
"11577" -118.389771521159 33.9 217.2
"11712" -118.389771521159 33.9 201.1
"11847" -118.389771521159 33.8 67.8
"11981" -118.422589670194 33.8 74.6
"11982" -118.389771521159 33.8 74.3
"12116" -118.422589670194 33.8 129.9
"12122" -118.225680775989 33.8 85.3
"12123" -118.192862626955 33.8 62.1
"12124" -118.160044477921 33.8 137.8
"12125" -118.127226328887 33.8 294
"12251" -118.422589670194 33.7 137.1
"12252" -118.389771521159 33.7 72.8
"12253" -118.356953372125 33.7 75.1
"12256" -118.258498925023 33.7 161.5
"12257" -118.225680775989 33.7 122.1
"12258" -118.192862626955 33.7 158
"12259" -118.160044477921 33.7 101.3
"12260" -118.127226328887 33.7 113.5
"12261" -118.094408179853 33.7 132.1
"12388" -118.356953372125 33.7 215.1
"12389" -118.324135223091 33.7 95.3
"12390" -118.291317074057 33.7 69.1
"12391" -118.258498925023 33.7 119.7
"12396" -118.094408179853 33.7 136.6
"12397" -118.061590030818 33.7 110.1
"12532" -118.061590030818 33.7 183.7
"12533" -118.028771881784 33.7 107.5
"12668" -118.028771881784 33.7 80.8
"12669" -117.99595373275 33.7 89
"12804" -117.99595373275 33.6 104.1
"12805" -117.963135583716 33.6 66.7
"12806" -117.930317434682 33.6 209.9
"12941" -117.930317434682 33.6 146.1
"12942" -117.897499285648 33.6 171.8
"13077" -117.897499285648 33.6 180.5
"13078" -117.864681136614 33.6 145
"13079" -117.83186298758 33.6 47.6
"13214" -117.83186298758 33.6 47.5
"13351" -117.766226689512 33.5 47.6
"13487" -117.733408540477 33.5 47.6
"13595" -118.619498564398 33.5 178.1
"13596" -118.586680415364 33.5 87.5
"13622" -117.733408540477 33.5 46.9
"13731" -118.586680415364 33.4 272.3
"13732" -118.55386226633 33.4 93.1
"13733" -118.521044117296 33.4 100.3
"13734" -118.488225968262 33.4 118
"13868" -118.521044117296 33.4 55.6
"13869" -118.488225968262 33.4 70.4
"13871" -118.422589670194 33.4 42
"13872" -118.389771521159 33.4 43.5
"13873" -118.356953372125 33.4 45.2
"13895" -117.634954093375 33.4 46.8
"13896" -117.602135944341 33.4 46.5
"14004" -118.488225968262 33.4 75
"14005" -118.455407819228 33.4 42.7
"14007" -118.389771521159 33.4 44.9
"14008" -118.356953372125 33.4 45.3
"14031" -117.602135944341 33.4 44.8
"14139" -118.488225968262 33.4 108.2
"14143" -118.356953372125 33.4 131.9
"14144" -118.324135223091 33.4 122.3
"14167" -117.569317795307 33.4 45.8
"14168" -117.536499646273 33.4 46
"14274" -118.488225968262 33.3 157.3
"14275" -118.455407819228 33.3 175.7
"14279" -118.324135223091 33.3 77.6
"14303" -117.536499646273 33.3 45.7
"14304" -117.503681497239 33.3 45
"14410" -118.455407819228 33.3 165
"14411" -118.422589670194 33.3 169
"14412" -118.389771521159 33.3 148.4
"14414" -118.324135223091 33.3 119.9
"14415" -118.291317074057 33.3 148.1
"14439" -117.503681497239 33.3 45.7
"14576" -117.43804519917 33.3 40.6
"14711" -117.43804519917 33.3 40.6
"14982" -117.405227050136 33.2 41
"15118" -117.372408901102 33.2 40.6
"15254" -117.339590752068 33.2 43.1
"15389" -117.339590752068 33.1 41.3
"15525" -117.306772603034 33.1 42.9
"15660" -117.306772603034 33.1 39.7
