"x" "y" "layer"
"9065" -118.309420052372 33.3 77.8
"9091" -117.466627070179 33.3 70
"9227" -117.466627070179 33.3 81.5
"9228" -117.434211955479 33.3 49.7
"9364" -117.434211955479 33.2 47.8
"9501" -117.40179684078 33.2 50.9
"9638" -117.36938172608 33.2 50.9
"9774" -117.36938172608 33.2 50.2
"9775" -117.33696661138 33.2 50.3
"9911" -117.33696661138 33.1 50.2
"10047" -117.33696661138 33.1 50.3
"10048" -117.30455149668 33.1 80.6
"10184" -117.30455149668 33.1 69.7
"10320" -117.30455149668 33.1 69.1
"10456" -117.30455149668 33 77.9
"10593" -117.272136381981 33 52.9
"10729" -117.272136381981 33 50
"10865" -117.272136381981 32.9 44.5
"11001" -117.272136381981 32.9 49.5
"11138" -117.239721267281 32.9 44.6
"11273" -117.272136381981 32.9 44.6
"11274" -117.239721267281 32.9 51.4
"11409" -117.272136381981 32.8 46.9
"11954" -117.239721267281 32.7 48.9
"12090" -117.239721267281 32.7 46.3
"12501" -117.142475923182 32.6 42
"12637" -117.142475923182 32.6 48.2
"12773" -117.142475923182 32.6 48.2
"12909" -117.142475923182 32.5 44.6
"13046" -117.110060808482 32.5 44.6
"13182" -117.110060808482 32.5 44.6
"13318" -117.110060808482 32.5 44.5
"13448" -117.30455149668 32.4 42.9
"13449" -117.272136381981 32.4 43
"13450" -117.239721267281 32.4 47.6
"13454" -117.110060808482 32.4 46.8
"13585" -117.272136381981 32.4 42.5
"13586" -117.239721267281 32.4 45.8
"14136" -117.045230579083 32.3 45.5
"14272" -117.045230579083 32.3 46.4
"14273" -117.012815464383 32.3 45.5
"14274" -116.980400349683 32.3 45.7
"14411" -116.947985234983 32.2 45.5
"14412" -116.915570120284 32.2 45.7
"14548" -116.915570120284 32.2 45.8
"14684" -116.915570120284 32.2 45.7
"15365" -116.883155005584 32.1 45.8
