"x" "y" "layer"
"5899" -118.043231756176 33.7 59.4
"5900" -118.01087081401 33.7 59.5
"6021" -118.01087081401 33.6 58.9
"6022" -117.978509871845 33.6 59.2
"6143" -117.978509871845 33.6 53.2
"6144" -117.946148929679 33.6 60.9
"6145" -117.913787987514 33.6 63.2
"6266" -117.913787987514 33.6 60.1
"6267" -117.881427045349 33.6 60.5
"6268" -117.849066103183 33.6 59.5
"6389" -117.849066103183 33.6 52.3
"6390" -117.816705161018 33.6 58.9
"6511" -117.816705161018 33.5 60.6
"6729" -118.593367772987 33.5 187.7
"6755" -117.751983276687 33.5 60.5
"6756" -117.719622334522 33.5 60.6
"6850" -118.593367772987 33.5 102.4
"6851" -118.561006830822 33.5 93.6
"6877" -117.719622334522 33.5 62.6
"6972" -118.561006830822 33.4 153.5
"6973" -118.528645888657 33.4 159.5
"6974" -118.496284946491 33.4 98.2
"6975" -118.463924004326 33.4 235.8
"6976" -118.43156306216 33.4 131.2
"6977" -118.399202119995 33.4 100.1
"7001" -117.622539508025 33.4 59.6
"7095" -118.496284946491 33.4 94.5
"7096" -118.463924004326 33.4 74.2
"7098" -118.399202119995 33.4 125.1
"7099" -118.36684117783 33.4 92.9
"7216" -118.496284946491 33.4 83.3
"7217" -118.463924004326 33.4 77.7
"7220" -118.36684117783 33.4 283
"7221" -118.334480235664 33.4 152.7
"7244" -117.59017856586 33.4 59.6
"7337" -118.496284946491 33.3 226.4
"7342" -118.334480235664 33.3 64.5
"7343" -118.302119293499 33.3 194.5
"7367" -117.525456681529 33.3 59.5
"7463" -118.334480235664 33.3 131.7
"7464" -118.302119293499 33.3 128.6
"7489" -117.493095739364 33.3 78.7
"7611" -117.460734797198 33.3 59.5
"7732" -117.460734797198 33.3 139.5
"7733" -117.428373855033 33.3 117.9
"7854" -117.428373855033 33.2 86
"7975" -117.428373855033 33.2 137
"7976" -117.396012912868 33.2 122.2
"8097" -117.396012912868 33.2 135.4
"8098" -117.363651970702 33.2 129.9
"8219" -117.363651970702 33.2 86.9
"8220" -117.331291028537 33.2 83.1
"8341" -117.331291028537 33.1 71.1
"8462" -117.331291028537 33.1 106.6
"8463" -117.298930086371 33.1 92.3
"8583" -117.331291028537 33.1 94.3
"8584" -117.298930086371 33.1 116.5
"8705" -117.298930086371 33.1 116
"8826" -117.298930086371 33 126.1
"8827" -117.266569144206 33 42.5
"8948" -117.266569144206 33 115.3
"9069" -117.266569144206 33 115.2
"9190" -117.266569144206 32.9 107.3
"9311" -117.266569144206 32.9 85
"9432" -117.266569144206 32.9 87.3
"9433" -117.234208202041 32.9 90.4
"9553" -117.266569144206 32.9 99.6
"9554" -117.234208202041 32.9 78.6
"9674" -117.266569144206 32.8 104.7
"9675" -117.234208202041 32.8 43
"9795" -117.266569144206 32.8 90.6
"9916" -117.266569144206 32.8 90.3
"9917" -117.234208202041 32.8 88.4
"10037" -117.266569144206 32.8 121.1
"10038" -117.234208202041 32.8 115.1
"10158" -117.266569144206 32.7 86.4
"10159" -117.234208202041 32.7 88.8
"10279" -117.266569144206 32.7 107.8
"10280" -117.234208202041 32.7 42.2
"10401" -117.234208202041 32.7 90.6
"10646" -117.137125375544 32.6 43
"10767" -117.137125375544 32.6 40.5
"10888" -117.137125375544 32.6 81.1
"11009" -117.137125375544 32.5 43.4
"11010" -117.104764433379 32.5 43.3
"11130" -117.137125375544 32.5 43.4
"11131" -117.104764433379 32.5 43.4
"11251" -117.137125375544 32.5 79.1
"11252" -117.104764433379 32.5 43.3
"11488" -117.298930086371 32.4 79.6
"11615" -117.104764433379 32.4 83.3
"11616" -117.072403491214 32.4 82.2
"11737" -117.072403491214 32.4 79.6
"11858" -117.072403491214 32.3 81
